Date,Close
1/30/2023 16:00:00,191.62
1/31/2023 16:00:00,195.37
2/1/2023 16:00:00,209.43
2/2/2023 16:00:00,217.09
2/3/2023 16:00:00,211
2/6/2023 16:00:00,210.89
2/7/2023 16:00:00,221.73
2/8/2023 16:00:00,222.05
2/9/2023 16:00:00,223.37
2/10/2023 16:00:00,212.65
2/13/2023 16:00:00,217.88
2/14/2023 16:00:00,229.71
2/15/2023 16:00:00,227.64
2/16/2023 16:00:00,220.02
2/17/2023 16:00:00,213.88
2/21/2023 16:00:00,206.55
2/22/2023 16:00:00,207.54
2/23/2023 16:00:00,236.64
2/24/2023 16:00:00,232.86
2/27/2023 16:00:00,235.01
2/28/2023 16:00:00,232.16
3/1/2023 16:00:00,226.98
3/2/2023 16:00:00,233.14
3/3/2023 16:00:00,238.9
3/6/2023 16:00:00,235.54
3/7/2023 16:00:00,232.88
3/8/2023 16:00:00,241.81
3/9/2023 16:00:00,234.36
3/10/2023 16:00:00,229.65
3/13/2023 16:00:00,229.66
3/14/2023 16:00:00,240.63
3/15/2023 16:00:00,242.28
3/16/2023 16:00:00,255.41
3/17/2023 16:00:00,257.25
3/20/2023 16:00:00,259
3/21/2023 16:00:00,261.99
3/22/2023 16:00:00,264.68
3/23/2023 16:00:00,271.91
3/24/2023 16:00:00,267.79
3/27/2023 16:00:00,265.31
3/28/2023 16:00:00,264.1
3/29/2023 16:00:00,269.84
3/30/2023 16:00:00,273.83
3/31/2023 16:00:00,277.77
4/3/2023 16:00:00,279.65
4/4/2023 16:00:00,274.53
4/5/2023 16:00:00,268.81
4/6/2023 16:00:00,270.37
4/10/2023 16:00:00,275.79
4/11/2023 16:00:00,271.69
4/12/2023 16:00:00,264.95
4/13/2023 16:00:00,264.63
4/14/2023 16:00:00,267.58
4/17/2023 16:00:00,270.02
4/18/2023 16:00:00,276.67
4/19/2023 16:00:00,279.31
4/20/2023 16:00:00,271.04
4/21/2023 16:00:00,271.19
4/24/2023 16:00:00,270.42
4/25/2023 16:00:00,262.41
4/26/2023 16:00:00,269.56
4/27/2023 16:00:00,272.26
4/28/2023 16:00:00,277.49
5/1/2023 16:00:00,289.1
5/2/2023 16:00:00,282.1
5/3/2023 16:00:00,278.02
5/4/2023 16:00:00,275.62
5/5/2023 16:00:00,286.8
5/8/2023 16:00:00,291.51
5/9/2023 16:00:00,285.71
5/10/2023 16:00:00,288.85
5/11/2023 16:00:00,285.78
5/12/2023 16:00:00,283.4
5/15/2023 16:00:00,289.53
5/16/2023 16:00:00,292.13
5/17/2023 16:00:00,301.78
5/18/2023 16:00:00,316.78
5/19/2023 16:00:00,312.64
5/22/2023 16:00:00,311.76
5/23/2023 16:00:00,306.88
5/24/2023 16:00:00,305.38
5/25/2023 16:00:00,379.8
5/26/2023 16:00:00,389.46
5/30/2023 16:00:00,401.11
5/31/2023 16:00:00,378.34
6/1/2023 16:00:00,397.7
6/2/2023 16:00:00,393.27
6/5/2023 16:00:00,391.71
6/6/2023 16:00:00,386.54
6/7/2023 16:00:00,374.75
6/8/2023 16:00:00,385.1
6/9/2023 16:00:00,387.7
6/12/2023 16:00:00,394.82
6/13/2023 16:00:00,410.22
6/14/2023 16:00:00,429.97
6/15/2023 16:00:00,426.53
6/16/2023 16:00:00,426.92
6/20/2023 16:00:00,438.08
6/21/2023 16:00:00,430.45
6/22/2023 16:00:00,430.25
6/23/2023 16:00:00,422.09
6/26/2023 16:00:00,406.32
6/27/2023 16:00:00,418.76
6/28/2023 16:00:00,411.17
6/29/2023 16:00:00,408.22
6/30/2023 16:00:00,423.02
7/3/2023 13:05:00,424.13
7/5/2023 16:00:00,423.17
7/6/2023 16:00:00,421.03
7/7/2023 16:00:00,425.03
7/10/2023 16:00:00,421.8
7/11/2023 16:00:00,424.05
7/12/2023 16:00:00,439.02
7/13/2023 16:00:00,459.77
7/14/2023 16:00:00,454.69
7/17/2023 16:00:00,464.61
7/18/2023 16:00:00,474.94
7/19/2023 16:00:00,470.77
7/20/2023 16:00:00,455.2
7/21/2023 16:00:00,443.09
7/24/2023 16:00:00,446.12
7/25/2023 16:00:00,456.79
7/26/2023 16:00:00,454.52
7/27/2023 16:00:00,459
7/28/2023 16:00:00,467.5
7/31/2023 16:00:00,467.29
8/1/2023 16:00:00,465.07
8/2/2023 16:00:00,442.69
8/3/2023 16:00:00,445.15
8/4/2023 16:00:00,446.8
8/7/2023 16:00:00,454.17
8/8/2023 16:00:00,446.64
8/9/2023 16:00:00,425.54
8/10/2023 16:00:00,423.88
8/11/2023 16:00:00,408.55
8/14/2023 16:00:00,437.53
8/15/2023 16:00:00,439.4
8/16/2023 16:00:00,434.86
8/17/2023 16:00:00,433.44
8/18/2023 16:00:00,432.99
8/21/2023 16:00:00,469.67
8/22/2023 16:00:00,456.68
8/23/2023 16:00:00,471.16
8/24/2023 16:00:00,471.63
8/25/2023 16:00:00,460.18
8/28/2023 16:00:00,468.35
8/29/2023 16:00:00,487.84
8/30/2023 16:00:00,492.64
8/31/2023 16:00:00,493.55
9/1/2023 16:00:00,485.09
9/5/2023 16:00:00,485.48
9/6/2023 16:00:00,470.61
9/7/2023 16:00:00,462.41
9/8/2023 16:00:00,455.72
9/11/2023 16:00:00,451.78
9/12/2023 16:00:00,448.7
9/13/2023 16:00:00,454.85
9/14/2023 16:00:00,455.81
9/15/2023 16:00:00,439
9/18/2023 16:00:00,439.66
9/19/2023 16:00:00,435.2
9/20/2023 16:00:00,422.39
9/21/2023 16:00:00,410.17
9/22/2023 16:00:00,416.1
9/25/2023 16:00:00,422.22
9/26/2023 16:00:00,419.11
9/27/2023 16:00:00,424.68
9/28/2023 16:00:00,430.89
9/29/2023 16:00:00,434.99
10/2/2023 16:00:00,447.82
10/3/2023 16:00:00,435.17
10/4/2023 16:00:00,440.41
10/5/2023 16:00:00,446.88
10/6/2023 16:00:00,457.62
10/9/2023 16:00:00,452.73
10/10/2023 16:00:00,457.98
10/11/2023 16:00:00,468.06
10/12/2023 16:00:00,469.45
10/13/2023 16:00:00,454.61
10/16/2023 16:00:00,460.95
10/17/2023 16:00:00,439.38
10/18/2023 16:00:00,421.96
10/19/2023 16:00:00,421.01
10/20/2023 16:00:00,413.87
10/23/2023 16:00:00,429.75
10/24/2023 16:00:00,436.63
10/25/2023 16:00:00,417.79
10/26/2023 16:00:00,403.26
10/27/2023 16:00:00,405
10/30/2023 16:00:00,411.61
10/31/2023 16:00:00,407.8
11/1/2023 16:00:00,423.25
11/2/2023 16:00:00,435.06
11/3/2023 16:00:00,450.05
11/6/2023 16:00:00,457.51
11/7/2023 16:00:00,459.55
11/8/2023 16:00:00,465.74
11/9/2023 16:00:00,469.5
11/10/2023 16:00:00,483.35
11/13/2023 16:00:00,486.2
11/14/2023 16:00:00,496.56
11/15/2023 16:00:00,488.88
11/16/2023 16:00:00,494.8
11/17/2023 16:00:00,492.98
11/20/2023 16:00:00,504.09
11/21/2023 16:00:00,499.44
11/22/2023 16:00:00,487.16
11/24/2023 13:05:00,477.76
11/27/2023 16:00:00,482.42
11/28/2023 16:00:00,478.21
11/29/2023 16:00:00,481.4
11/30/2023 16:00:00,467.7
12/1/2023 16:00:00,467.65
12/4/2023 16:00:00,455.1
12/5/2023 16:00:00,465.66
12/6/2023 16:00:00,455.03
12/7/2023 16:00:00,465.96
12/8/2023 16:00:00,475.06
12/11/2023 16:00:00,466.27
12/12/2023 16:00:00,476.57
12/13/2023 16:00:00,480.88
12/14/2023 16:00:00,483.5
12/15/2023 16:00:00,488.9
12/18/2023 16:00:00,500.77
12/19/2023 16:00:00,496.04
12/20/2023 16:00:00,481.11
12/21/2023 16:00:00,489.9
12/22/2023 16:00:00,488.3
12/26/2023 16:00:00,492.79
12/27/2023 16:00:00,494.17
12/28/2023 16:00:00,495.22
12/29/2023 16:00:00,495.22
1/2/2024 16:00:00,481.68
1/3/2024 16:00:00,475.69
1/4/2024 16:00:00,479.98
1/5/2024 16:00:00,490.97
1/8/2024 16:00:00,522.53
1/9/2024 16:00:00,531.4
1/10/2024 16:00:00,543.5
1/11/2024 16:00:00,548.22
1/12/2024 16:00:00,547.1
1/16/2024 16:00:00,563.82
1/17/2024 16:00:00,560.53
1/18/2024 16:00:00,571.07
1/19/2024 16:00:00,594.91
1/22/2024 16:00:00,596.54
1/23/2024 16:00:00,598.73
1/24/2024 16:00:00,613.62
1/25/2024 16:00:00,616.17
1/26/2024 16:00:00,610.31